product,rating,rating count,price,product url
"Gibson Home Zen Buffet Dinnerware, 8-Piece Porcelain Dinner Plate Set, White  ",4.7 out of 5 stars,255  ,37.83,https://amazon.com/Gibson-Home-Buffet-Dinnerware-8-Piece/dp/B08GQ8QPXB/ref=sr_1_58?keywords=dinner+set&qid=1664552683&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-58
"Kitchen Utensils Set- 35 PCs Cooking Utensils with Grater,Tongs, Spoon Spatula &Turner Made of Heat Resistant Food Grade Silicone and Wooden Handles Kitchen Gadgets Tools Set for Nonstick Cookware  ",4.5 out of 5 stars,565  ,42.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0Mjc1NDAxNTUwMDM2OTUyOjE2NjQ1NTI2ODY6c3BfYXRmX25leHQ6MjAwMDkyNDQzNDU4NjYxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FUtensils-Resistant-Silicone-Nonstick-Cookware%2Fdp%2FB094PTSRP9%2Fref%3Dsr_1_49_sspa%3Fkeywords%3Ddinner%2Bset%26qid%3D1664552686%26qu%3DeyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%253D%253D%26sr%3D8-49-spons%26psc%3D1
"BZYOO BPA-Free Dishwasher Safe 100% Melamine Plastic Blue Poppy Flower Plate & Bowl Set for Casual dining Indoor and Outdoor Dining Party (12 PCS Dinnerware set, Service for 4,Water Color Floral Blue)  ",4.5 out of 5 stars,93  ,52.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0Mjc1NDAxNTUwMDM2OTUyOjE2NjQ1NTI2ODY6c3BfYXRmX25leHQ6MjAwMDcyNzYxOTcxNzk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FBPA-Free-Dishwasher-Melamine-Plastic-Dinnerware%2Fdp%2FB0B49ZM81G%2Fref%3Dsr_1_50_sspa%3Fkeywords%3Ddinner%2Bset%26qid%3D1664552686%26qu%3DeyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%253D%253D%26sr%3D8-50-spons%26psc%3D1
"Seonyou Beige Dining Chairs Set of 4 for Kitchen Dining Room, Upholstered Leather Mid Century Modern Dining Chair, Heavy-Duty Metal Dining Chairs for Restaurant, Living Room, Waiting Room, Farmhouse  ",4.2 out of 5 stars,43  ,299.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0Mjc1NDAxNTUwMDM2OTUyOjE2NjQ1NTI2ODY6c3BfYXRmX25leHQ6MjAwMDYwNzIwNjQwNDk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FSeonyou-Upholstered-Heavy-Duty-Restaurant-Farmhouse%2Fdp%2FB09PZTKRDB%2Fref%3Dsr_1_51_sspa%3Fkeywords%3Ddinner%2Bset%26qid%3D1664552686%26qu%3DeyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%253D%253D%26sr%3D8-51-spons%26psc%3D1
"Set of 4-Mini Stainless Steel from Brand ""MyHome360"" - Excellent Quality Ramekins with Long Handles. Elegant Mini Pie Pans Never Rusted, Individual Baking Cocottes, Small heatproof dishes for hot appetizer or warm desert.  ",4.4 out of 5 stars,10  ,37.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0Mjc1NDAxNTUwMDM2OTUyOjE2NjQ1NTI2ODY6c3BfYXRmX25leHQ6MjAwMDY2Mzk2NjY2OTcxOjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2F4-Mini-Stainless-Steel-Brand-MyHome360%2Fdp%2FB08YN6G78V%2Fref%3Dsr_1_52_sspa%3Fkeywords%3Ddinner%2Bset%26qid%3D1664552686%26qu%3DeyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%253D%253D%26sr%3D8-52-spons%26psc%3D1
"Durable Divided Plates 10inch, 2 Piece, Divided Dinner Plates Portion Control Plates for Adults, Bariatric Diet Microwave& Dishwasher Safe  ",4.4 out of 5 stars,75  ,31.99,https://amazon.com/Durable-Divided-Bariatric-Microwave-Dishwasher/dp/B092YL78K7/ref=sr_1_53?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-53
"Selamica Porcelain 8-inch Square Dinner Plates, Salad Pasta Bowls, Set of 6, Assorted Colors  ",4.8 out of 5 stars,662  ,36.99,https://amazon.com/Selamica-Porcelain-8-inch-Square-Assorted/dp/B08RXZGYK1/ref=sr_1_54?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-54
"Gibson Home Zen Buffet Dinnerware, 8-Piece Porcelain Dinner Plate Set, White  ",4.7 out of 5 stars,255  ,37.83,https://amazon.com/Gibson-Home-Buffet-Dinnerware-8-Piece/dp/B08GQ8QPXB/ref=sr_1_55?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-55
"Pokini Plates and Bowls Sets for 4, Gold Dinnerware Sets, 12 Piece Marble Porcelain Round Stoneware Dinner Dish Sets  ",4.7 out of 5 stars,176  ,86.99,https://amazon.com/Pokini-Plates-Dinnerware-Porcelain-Stoneware/dp/B09FDZ2RY9/ref=sr_1_56?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-56
"Mikasa 5224232 40-Piece Dinnerware Set, Parchment  ",4.7 out of 5 stars,650  ,176.99,https://amazon.com/Mikasa-5224232-Parchment-40-Piece-Dinnerware/dp/B075RPT9HK/ref=sr_1_57?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-57
"Sweese 150.401 Porcelain Dinner Plates - 11 Inch - Set of 4, White  ",4.7 out of 5 stars,520  ,34.99,https://amazon.com/Sweese-150-401-Porcelain-Dinner-Plates/dp/B08KY8WNVL/ref=sr_1_58?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-58
"Farielyn-X 6 Pack Porcelain Dinner Plates - 10.5 Inch Diameter - Pizza Pasta Serving Plates Dessert Dishes - Microwave, Oven, and Dishwasher Safe, Scratch Resistant - Set of 6  ",4.8 out of 5 stars,"1,056  ",42.99,https://amazon.com/Farielyn-X-Pack-Porcelain-Dinner-Plates/dp/B086JJXVKG/ref=sr_1_59?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-59
"BZYOO BPA-Free Dishwasher Safe 100% Melamine Plastic Plate & Bowl Set for Casual dining Indoor and Outdoor Dining Party Camping (12 PCS Dinnerware set, Service for 4, Spidy French Navy)  ",4.5 out of 5 stars,93  ,52.99,https://amazon.com/bzyoo-BPA-Free-Dishwasher-Environmental-Dinnerware/dp/B098DRT3Y2/ref=sr_1_60?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-60
"Lenox Gray Profile Stoneware 4-Piece Dinner Plate Set, 6.00 LB  ",3.6 out of 5 stars,24  ,14.65,https://amazon.com/Lenox-Profile-Stoneware-4-Piece-Dinner/dp/B086LJQ5X5/ref=sr_1_61?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-61
"Vicrays Ceramic Dinner Plates Set, 10.5 Inch, Set of 6, Round, Microwave, Oven, Dishwasher Safe, Scratch Resistant, Porcelain Fluted Suitable for Steak, Pasta, Pizza, Home, Party, Restaurant (Blue)  ",4.6 out of 5 stars,770  ,52.99,https://amazon.com/Microwave-Dishwasher-Resistant-Porcelain-Restaurant/dp/B08NVV5CQH/ref=sr_1_62?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-62
"Vicrays 18-Piece Kitchen Dinnerware Set, Ceramic Fluted Dinner Plates, Salad Plates, Bowls Set, Microwave, Oven, and Dishwasher Safe, Scratch Resistant, Suitable for Home, Party, Restaurant (Blue)  ",4.9 out of 5 stars,66  ,126.99,https://amazon.com/Dinnerware-Microwave-Dishwasher-Resistant-Restaurant/dp/B09D3GDYXJ/ref=sr_1_63?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-63
"AELS Melamine Dinnerware Set of 12 Pcs Dinner Dishes and Bowls Set for Indoor and Outdoor Use, Dishwasher Safe, Lightweight Unbreakable, Blue Mandala Trims  ",3.5 out of 5 stars,13  ,25.99,https://amazon.com/AELS-Dinnerware-Dishwasher-Lightweight-Unbreakable/dp/B09GVT4WB5/ref=sr_1_64?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-64
"Corelle Everyday Expressions Azure Medallion 12-pc Dinnerware Set, Service for 4, 0  ",4.6 out of 5 stars,472  ,41.13,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0Mjc1NDAxNTUwMDM2OTUyOjE2NjQ1NTI2ODY6c3BfbXRmOjIwMDA2MzAwODYxMTA5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FCorelle-Everyday-12pc-Sets-Deco%2Fdp%2FB08XZQ7WZZ%2Fref%3Dsr_1_65_sspa%3Fkeywords%3Ddinner%2Bset%26qid%3D1664552686%26qu%3DeyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%253D%253D%26sr%3D8-65-spons%26psc%3D1
"Pfaltzgraff Trellis White 16-Piece Dinnerware Set, Service for 4, Distressed White  ",4.7 out of 5 stars,"4,852  ",55.97,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0Mjc1NDAxNTUwMDM2OTUyOjE2NjQ1NTI2ODY6c3BfbXRmOjIwMDAxNjk3MTA1OTY2MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FPfaltzgraff-5217179-Trellis-16-Piece-Dinnerware%2Fdp%2FB072NHMG4N%2Fref%3Dsr_1_66_sspa%3Fkeywords%3Ddinner%2Bset%26qid%3D1664552686%26qu%3DeyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%253D%253D%26sr%3D8-66-spons%26psc%3D1
KINGSBULL HOME Dinnerware Sets Plates and Bowls Sets Plate Set Stoneware Dinnerware Set Dinner Plates Dish Set for 4  ,4.8 out of 5 stars,32  ,49.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0Mjc1NDAxNTUwMDM2OTUyOjE2NjQ1NTI2ODY6c3BfbXRmOjIwMDAzNjQzNjA1NDc5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FKINGSBULL-HOME-Dinnerware-Plates-Stoneware%2Fdp%2FB09MHLC9SG%2Fref%3Dsr_1_68_sspa%3Fkeywords%3Ddinner%2Bset%26qid%3D1664552686%26qu%3DeyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%253D%253D%26sr%3D8-68-spons%26psc%3D1
"Mora Ceramic Flat Plates Set of 6 - 8 in - The Dessert, Salad, Appetizer, Small Lunch, etc Plate. Microwave, Oven, and Dishwasher Safe, Scratch Resistant. Kitchen Porcelain Dish - Assorted Neutrals  ",4.8 out of 5 stars,409  ,39.99,https://amazon.com/Mora-Ceramic-Flat-Plates-Set/dp/B08ZHQ7TH1/ref=sr_1_69?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-69
"Stone Lain 16 Pieces Stoneware Round Dinnerware Set, Snow White  ",4.6 out of 5 stars,"6,561  ",64.99,https://amazon.com/Stone-Lain-Stoneware-Dinnerware-Service/dp/B082PTGYCB/ref=sr_1_70?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-70
"MALACASA Dinner Plates, 10 Inch Ceramic Plates Set, White Square Dinnerware Sets of 6, Modern Porcelain Dish Set Kitchen Serving Plates, Microwave, Oven and Dishwasher Safe, Series Flora  ",4.8 out of 5 stars,177  ,36.99,https://amazon.com/MALACASA-Dinnerware-Porcelain-Microwave-Dishwasher/dp/B09YM2QFWP/ref=sr_1_71?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-71
"Corelle Dinner Plates, 8-Piece, Winter Frost White  ",4.8 out of 5 stars,"4,796  ",50.48,https://amazon.com/Corelle-1135857-Dinner-Plates-8-Piece/dp/B07MFC35ZP/ref=sr_1_73?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-73
"10 Strawberry Street 10.5"" Catering Round Dinner Plate, Set of 12  ",4.5 out of 5 stars,"5,734  ",26.99,https://amazon.com/10-Strawberry-Street-CATERING-12-DINNER-W-Catering/dp/B002LAAFYS/ref=sr_1_74?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-74
"Ceramic Dinner Plates Set of 6 by Piatti Naturali , 3 Design , 10.2 inch Black Plates Microwave and Dishwasher Safe , Scratch Resistant. Kitchen Porcelain Serving Dishes. Dish Sets.  ",4.6 out of 5 stars,128  ,33.99,https://amazon.com/Piatti-Naturali-Microwave-Dishwasher-Resistant/dp/B08WLCGPBW/ref=sr_1_75?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&smid=A3RJPKKQZ7YGZR&sr=8-75
"Stone Lain Grace Square Stoneware Dinnerware Set, 12 Piece Service For 4, Black  ",4.3 out of 5 stars,"1,098  ",99.99,https://amazon.com/Stone-Stoneware-Dinnerware-Set-Service/dp/B08WHGH9XY/ref=sr_1_76?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-76
"Y YHY 10“ Salad Plates, Porcelain Dinner Plates Set of 4, Ceramic Plates for Salad, Pasta, Appetizer, Dessert - 4 Pattern for Thanksgiving & Christmas, Dishwasher & Microwave Safe  ",4.7 out of 5 stars,562  ,22.99,https://amazon.com/YHY-Porcelain-Serving-Assorted-Patterns/dp/B07QH9BBHV/ref=sr_1_77?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-77
"Sweese 174.001 White Plates Set of 6, Porcelain Round Modern Dinner Plate, 10 Inch Lunch Plates  ",5.0 out of 5 stars,6  ,45.99,https://amazon.com/Sweese-174-001-Plates-Porcelain-Modern/dp/B09SB4HV3J/ref=sr_1_78?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-78
"Delling 10 inch White Dinner Plates Set, Porcelain Dessert/Salad Plate, Serving Dishes, Dinnerware Sets, Scratch Resistant, Lead-Free, Microwave, Oven, and Dishwasher Safe - Set of 4  ",4.7 out of 5 stars,621  ,29.99,https://amazon.com/Porcelain-Dinnerware-Resistant-Lead-Free-Dishwasher/dp/B07G1F9VMH/ref=sr_1_79?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-79
"Ceramic Square Dinner Plates 11 Inch, Large Serving Dishes Set of 4 for Steak, Pasta, Salad, Stoneware Dinnerware Set Dishwasher Microwave Safe - Reactive Green  ",4.6 out of 5 stars,36  ,63.99,https://amazon.com/Ceramic-Square-Dinner-Plates-Inch/dp/B09P19VZ4W/ref=sr_1_80?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-80
"Ceramic Pasta Bowls Set of 6, Vivimee 27 oz Large Salad Bowl, 8.2 Inch Wide and Shallow Serving Plates Bowls, Colorful Bowls for kitchen, Soup Bowls for Pasta, Salad, Soup, Microwave & Dishwasher Safe  ",4.8 out of 5 stars,451  ,28.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0Mjc1NDAxNTUwMDM2OTUyOjE2NjQ1NTI2ODY6c3BfbXRmOjIwMDAyMzUxODcwMjk5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FCeramic-Vivimee-Colorful-Microwave-Dishwasher%2Fdp%2FB093SLYFRF%2Fref%3Dsr_1_81_sspa%3Fkeywords%3Ddinner%2Bset%26qid%3D1664552686%26qu%3DeyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%253D%253D%26sr%3D8-81-spons%26psc%3D1
"FOJORUI Stoneware Dinnerware Set 16 Piece Round Dishes set for 4, Kitchen Plates And Bowls Set with Mugs,Microwave Safe ,White  ",5.0 out of 5 stars,2  ,75.0,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0Mjc1NDAxNTUwMDM2OTUyOjE2NjQ1NTI2ODY6c3BfbXRmOjIwMDA2MzQ4OTU4Mzk5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FFOJORUI-Stoneware-Dinnerware-Kitchen-Microwave%2Fdp%2FB09XB8PTNL%2Fref%3Dsr_1_82_sspa%3Fkeywords%3Ddinner%2Bset%26qid%3D1664552686%26qu%3DeyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%253D%253D%26sr%3D8-82-spons%26psc%3D1
"Stone Lain 16 Pieces Two-Tone Color Glaze without Rim Stoneware Round Dinnerware Set, Blue and Black  ",4.6 out of 5 stars,"6,561  ",64.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTo0Mjc1NDAxNTUwMDM2OTUyOjE2NjQ1NTI2ODY6c3BfbXRmOjIwMDA2NTE3MjM0ODA0MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FStone-Lain-Stoneware-Dinnerware-Service%2Fdp%2FB082PTH6J4%2Fref%3Dsr_1_84_sspa%3Fkeywords%3Ddinner%2Bset%26qid%3D1664552686%26qu%3DeyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%253D%253D%26sr%3D8-84-spons%26psc%3D1
"Mora Ceramic Flat Dinner Plates Set of 6, 10.5 in High Edge Dish Set - Microwave, Oven, and Dishwasher Safe, Scratch Resistant, Modern Dinnerware- Kitchen Porcelain Serving Dishes - Assorted Neutrals  ",4.9 out of 5 stars,252  ,56.99,https://amazon.com/Mora-Ceramic-Flat-Dinner-Plates/dp/B08ZHRFTMG/ref=sr_1_85?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-85
"Amazon Basics 16-Piece Cafe Stripe Kitchen Dinnerware Set, Plates, Bowls, Mugs - Service for 4, Grey  ",4.5 out of 5 stars,"7,940  ",48.0,https://amazon.com/AmazonBasics-16-Piece-Stripe-Dinnerware-Service/dp/B00Q5X29R8/ref=sr_1_86?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-86
"Ceramic Dinner Plates Set of 6 - 10.6 Inch Large Dessert, Pasta, Salad Plate, Porcelain Colorful Serving Dishes for Kitchen & Restaurant, Dishware, Microwave & Oven safe - Bohemian Style  ",4.9 out of 5 stars,18  ,56.99,https://amazon.com/Ceramic-Dinner-Plates-Set-Restaurant/dp/B0B14QZ7BW/ref=sr_1_87?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-87
"Corelle Splendor Dinner Plate Set for 6 | 10.25 Inch Square Plate Set | Dishwasher and Oven Safe Glass is Triple Layer Strong, Lightweight, Stackable, and Resistant to Chips and Cracks  ",4.7 out of 5 stars,"2,903  ",44.99,https://amazon.com/Corelle-Dishwasher-Lightweight-Stackable-Resistant/dp/B008T2MUPE/ref=sr_1_88?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-88
"DOWAN Dinner Plates, 10.6 inch Porcelain Square Dinner Plates Set of 6, White Serving Plates for Dinner, Dessert, Salad, Party Use, Mothers Day Gifts, Dishwasher & Microwave Safe  ",4.6 out of 5 stars,84  ,37.99,https://amazon.com/DOWAN-Porcelain-Christmas-Dishwasher-Microwave/dp/B09HQSZ5T9/ref=sr_1_89?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-89
"MALACASA Dinner Plates, 10inch Square Dinner Plate, Marble Dinner Plates Set of 4, Porcelain Serving Platters for Kitchen Banquet Party Steak Appetizer Salad Pasta Bread, Dishwasher Safe, Marble Grey  ",4.6 out of 5 stars,55  ,30.99,https://amazon.com/MALACASA-Porcelain-Platters-Appetizer-Dishwasher/dp/B09S3L36KR/ref=sr_1_90?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-90
"Sweese 150.001 White Dinner Plates 11 Inch - Porcelain Modern Curve Square Plate Set of 6 - Dishwasher, Microwave, Oven Safe, Smooth Glaze, Scratch Resistant  ",4.7 out of 5 stars,"2,068  ",37.59,https://amazon.com/Sweese-150-001-Porcelain-Dinner-Plates/dp/B07RYT72WB/ref=sr_1_91?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-91
"ZYAN 16 Piece Round Dinnerware Sets, Black and White Metro Stoneware Dish Sets, Dishwasher Safe Plates and Bowls Sets for 4  ",4.6 out of 5 stars,"1,178  ",69.99,https://amazon.com/ZYAN-Stoneware-Dinnerware-include-Plates/dp/B08KFW4GRN/ref=sr_1_92?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-92
"Euodia Wheat Straw Dinnerware Sets for 6 - Unbreakable Plates and Bowls Sets - Camping Dishes, Plastic Plates Reusable - Dishwasher & Microwave Safe  ",4.7 out of 5 stars,615  ,37.99,https://amazon.com/Euodia-Plastic-Dinnerware-Dinner-Plates/dp/B08JG56T2B/ref=sr_1_93?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-93
"HVH Porcelain Dinner Plates Set of 6, 10.25 inch Ceramic Plates Set, Large Dinner Plates Set for Dinner, Salad, Dessert, Ceramic Dinner Plates, Healthy Dinner Plates Set of 6, Farmhouse Style (Grey)  ",4.5 out of 5 stars,80  ,49.99,https://amazon.com/HVH-Porcelain-Ceramic-Dessert-Farmhouse/dp/B099DN6M11/ref=sr_1_94?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-94
"Gibson Elite Soho Lounge Reactive Glaze Stoneware Dinnerware Set, Service for 4 (16pc), Blue  ",4.7 out of 5 stars,"1,320  ",65.44,https://amazon.com/Gibson-Overseas-98770-16RM-Dinnerware-Stoneware/dp/B00IJRMU0E/ref=sr_1_95?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-95
Miizula Premium Wheat Straw Plastic Dinnerware Set 16-piece BEIGE - Unbreakable Reusable Dinner Plates and Bowls Cups - Microwave Dishwasher Freezer Safe - Deep Spillproof - Eco Friendly  ,4.8 out of 5 stars,40  ,38.99,https://amazon.com/Miizula-Premium-Wheat-Dinnerware-16-piece/dp/B09M742BZ7/ref=sr_1_96?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-96
"10 Strawberry Street 52 Pc Coupe Dinnerware Set, Service for 8, White,SM-5200-CP-W  ",4.4 out of 5 stars,290  ,89.99,https://amazon.com/10-Strawberry-Street-SM-5200-CP-W-Dinnerware/dp/B074KRQJ58/ref=sr_1_97?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-97
"Black Dinnerware Set, MEKY 18-PCS Kitchen Dinner Set Service for 6, Safety for Microwave &Dishwasher ,Square Glass Plates,Dishes, Bowls Set  ",4.3 out of 5 stars,506  ,49.99,https://amazon.com/Black-Dinnerware-Set-MEKY-Dishwasher/dp/B09XDZ14FF/ref=sr_1_98?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-98
"TP 18-Piece Dinnerware Sets Service for 6, Melamine Dishes Set with Bowls and Salad Dinner Plates, Non-breakable Dining Tableware, Ivory  ",4.4 out of 5 stars,"1,262  ",36.39,https://amazon.com/TP-Dinnerware-18-Piece-Melamine-Service/dp/B086M8LRQD/ref=sr_1_99?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-99
"Corelle Frost White Lunch Plate Set for 6 | 8.5 Inch Eco-Friendly, Round Lunch or Dinner Plates are Dishwasher Safe | Triple Layer Glass is Lightweight, Stackable, and Break and Chip Resistant  ",4.8 out of 5 stars,"9,576  ",19.94,https://amazon.com/Corelle-Eco-Friendly-Dishwasher-Lightweight-Stackable/dp/B00F39GK70/ref=sr_1_100?keywords=dinner+set&qid=1664552686&qu=eyJxc2MiOiI4LjA1IiwicXNhIjoiNy41NSIsInFzcCI6IjYuMjkifQ%3D%3D&sr=8-100
